id,name,state,county,country,level,population,latitude,longitude,wiki
1611,Bedford,TX,Tarrant County,,city-us,49187,32.844,-97.143,5395
1607,Bedford,NH,Hillsborough County,,city-us,23598,42.936,-71.537,9397
1610,Bedford,MA,Middlesex County,,city-us,14155,42.499,-71.282,15286
1608,Bedford,IN,Lawrence County,,city-us,13794,38.861,-86.487,10652
1606,Bedford,OH,Cuyahoga County,,city-us,12935,41.393,-81.537,15498
1605,Bedford,MI,Calhoun County,,city-us,9357,42.373,-85.238,3210
1604,Bedford,VA,Bedford County,,city-us,6642,37.334,-79.523,6359
1614,Bedford,NY,Westchester County,,city-us,1864,41.204,-73.644,8924
1612,Bedford,IA,Taylor County,,city-us,1482,40.667,-94.721,4731
1613,Bedford,KY,Trimble County,,city-us,526,38.593,-85.318,2204
1609,Bedford,WY,Lincoln County,,city-us,361,42.899,-110.933,2423
