id,name,state,country,level,population,latitude,longitude,wiki
15906,Freeman,SD,,city-us,1322,43.352,-97.437,4509
15902,Freeman,MI,,city-us,1131,43.958,-85.035,2116
15903,Freeman,WI,,city-us,721,43.370,-91.083,2034
15901,Freeman,MO,,city-us,484,38.618,-94.505,3256
15905,Freeman,MN,,city-us,437,43.543,-93.349,2349
15909,Freeman,ND,,city-us,49,46.413,-97.218,0
15900,Freeman,VA,,city-us,0,36.755,-77.693,1308
15904,Freeman,GA,,city-us,0,31.361,-85.063,221
15907,Freeman,IL,,city-us,0,42.125,-88.388,181
15908,Freeman,IN,,city-us,0,39.195,-86.734,1092
15910,Freeman,WA,,city-us,0,47.518,-117.196,2658
15911,Freeman,WV,,city-us,0,38.918,-80.328,131
