id,name,state,country,level,population,latitude,longitude,wiki
35559,Pumpkin Center,NC,,city-us,1959,34.792,-77.372,2041
35552,Pumpkin Center,KY,,city-us,0,37.124,-87.848,92
35553,Pumpkin Center,OK,,city-us,0,35.713,-95.127,1369
35554,Pumpkin Center,OK,,city-us,0,34.594,-98.212,1667
35555,Pumpkin Center,MO,,city-us,0,37.745,-93.071,1399
35556,Pumpkin Center,CA,,city-us,0,35.267,-119.033,529
35557,Pumpkin Center,MO,,city-us,0,40.200,-94.868,1319
35558,Pumpkin Center,OK,,city-us,0,35.682,-95.784,1402
35560,Pumpkin Center,IN,,city-us,0,38.589,-86.364,256
35561,Pumpkin Center,LA,,city-us,0,30.455,-90.542,819
35562,Pumpkin Center,IN,,city-us,0,38.705,-85.950,166
